time,x,y,z,qw,qx,qy,qz,vx,vy,vz,
1641629350401385216,2.89934,-2.59954,2.20180,0.64950,-0.74356,-0.08936,0.13148,-0.40143,0.09435,-0.44601,
1641629350441385216,2.88330,-2.59599,2.18289,0.62583,-0.75486,-0.12013,0.15520,-0.39336,0.08455,-0.51211,
1641629350491385344,2.86394,-2.59239,2.15649,0.58921,-0.77154,-0.15909,0.17959,-0.36875,0.05571,-0.53762,
1641629350541385216,2.84577,-2.59107,2.13013,0.56038,-0.78105,-0.18859,0.20094,-0.35811,-0.00140,-0.52539,
1641629350591385088,2.82796,-2.59291,2.10451,0.53104,-0.78950,-0.21575,0.21942,-0.34431,-0.07767,-0.49507,
1641629350641385216,2.81126,-2.59857,2.08162,0.50557,-0.79187,-0.24359,0.24083,-0.33539,-0.14293,-0.41380,
1641629350691385344,2.79499,-2.60690,2.06308,-0.48650,0.78741,0.26975,-0.26559,-0.32258,-0.18958,-0.32499,
1641629350741385216,2.77959,-2.61652,2.04927,-0.47356,0.77933,0.29128,-0.28904,-0.31596,-0.21268,-0.23396,
1641629350791385088,2.76437,-2.62715,2.03960,-0.46093,0.77055,0.31412,-0.30843,-0.31464,-0.21731,-0.14838,
1641629350841385216,2.74900,-2.63795,2.03433,-0.44469,0.76431,0.33616,-0.32416,-0.30334,-0.21932,-0.06123,
1641629350891385344,2.73503,-2.64909,2.03371,-0.43106,0.75461,0.35857,-0.34084,-0.26373,-0.22237,0.04109,
1641629350941385216,2.72288,-2.66022,2.03775,-0.41950,0.74322,0.37815,-0.35867,-0.22660,-0.20761,0.12902,
1641629350991386112,2.71278,-2.67046,2.04561,-0.41587,0.72925,0.39455,-0.37360,-0.18441,-0.18055,0.20710,
1641629351041386240,2.70539,-2.67887,2.05821,-0.41786,0.71636,0.40697,-0.38287,-0.12158,-0.13978,0.31235,
1641629351091385088,2.70159,-2.68445,2.07637,-0.42831,0.70303,0.41147,-0.39114,-0.04639,-0.09273,0.40784,
1641629351141385216,2.70211,-2.68787,2.09849,-0.44573,0.69028,0.40884,-0.39710,0.03980,-0.07445,0.46455,
1641629351191385344,2.70727,-2.68944,2.12260,-0.46467,0.67628,0.40535,-0.40302,0.13316,-0.04036,0.48510,
1641629351241385216,2.71685,-2.68916,2.14629,-0.48511,0.66287,0.39649,-0.40995,0.21082,-0.00491,0.44712,
1641629351271386112,2.72438,-2.68839,2.15891,-0.49836,0.65668,0.38905,-0.41114,0.24865,0.01640,0.41045,
1641629351321385216,2.73874,-2.68639,2.17746,0.52040,-0.64976,-0.37191,0.41071,0.30382,0.04799,0.32624,
1641629351371385344,2.75484,-2.68279,2.19069,0.54119,-0.64785,-0.35371,0.40286,0.32398,0.07345,0.20927,
1641629351421385216,2.77189,-2.67800,2.19866,0.55985,-0.65195,-0.33314,0.38800,0.34795,0.09553,0.11331,
1641629351471385344,2.79001,-2.67215,2.20240,0.57304,-0.66136,-0.31034,0.37136,0.36220,0.11528,0.03866,
1641629351521385216,2.80888,-2.66541,2.20254,0.58033,-0.67452,-0.28487,0.35650,0.37075,0.13296,-0.03409,
1641629351571385088,2.82793,-2.65807,2.19966,0.58301,-0.68979,-0.25706,0.34381,0.37507,0.14086,-0.07764,
1641629351621385216,2.84731,-2.65141,2.19435,0.58356,-0.70377,-0.22667,0.33583,0.37536,0.12325,-0.14287,
1641629351671385344,2.86612,-2.64581,2.18630,0.58036,-0.71734,-0.19826,0.33060,0.36088,0.10664,-0.18424,
1641629351721385216,2.88383,-2.64128,2.17597,0.57714,-0.72976,-0.16836,0.32560,0.33472,0.08630,-0.24104,
1641629351771386112,2.90054,-2.63777,2.16339,0.57517,-0.73926,-0.13831,0.32178,0.31639,0.06830,-0.27737,
1641629351821385216,2.91611,-2.63523,2.14905,0.57164,-0.74708,-0.10830,0.32152,0.28674,0.04691,-0.32122,
1641629351871385344,2.93027,-2.63352,2.13257,0.56638,-0.75413,-0.08277,0.32196,0.26076,0.03059,-0.35071,
1641629351921385216,2.94322,-2.63240,2.11529,0.55739,-0.76262,-0.06217,0.32227,0.23139,0.02323,-0.34708,
1641629351971385344,2.95531,-2.63158,2.09920,0.54779,-0.77223,-0.04491,0.31870,0.20608,0.02195,-0.31797,
1641629352021385216,2.96668,-2.63095,2.08559,0.53823,-0.78479,-0.02980,0.30582,0.19126,0.01219,-0.23225,
1641629352051385088,2.97373,-2.63122,2.07995,0.53268,-0.79256,-0.02285,0.29594,0.18585,-0.01595,-0.16405,
1641629352111385088,2.98609,-2.63397,2.07518,0.53016,-0.80333,-0.01785,0.27068,0.17174,-0.06067,0.00252,
1641629352151385344,2.99437,-2.63734,2.07798,0.53331,-0.80701,-0.01867,0.25293,0.15918,-0.08863,0.11650,
1641629352201385216,3.00295,-2.64280,2.08731,0.54361,-0.80723,-0.02394,0.22868,0.13931,-0.12176,0.24208,
1641629352261385216,3.01155,-2.65114,2.10613,0.56253,-0.80085,-0.03476,0.20245,0.10073,-0.15107,0.37258,
1641629352301385216,3.01588,-2.65760,2.12251,0.57759,-0.79377,-0.04294,0.18569,0.06319,-0.17052,0.43459,
1641629352351385088,3.01891,-2.66664,2.14537,0.59926,-0.78196,-0.05478,0.16255,0.00635,-0.18315,0.47300,
1641629352401385216,3.01888,-2.67591,2.16944,0.62039,-0.76843,-0.06716,0.14185,-0.04776,-0.17489,0.48574,
1641629352441385216,3.01700,-2.68250,2.18832,0.63409,-0.75934,-0.07513,0.12528,-0.09562,-0.15352,0.46408,
1641629352491385344,3.01152,-2.68978,2.21069,0.64926,-0.74850,-0.08331,0.10618,-0.13949,-0.14245,0.42621,
1641629352541385216,3.00399,-2.69624,2.23050,0.65908,-0.73981,-0.09460,0.09666,-0.18371,-0.12082,0.35885,
1641629352591385088,2.99429,-2.70136,2.24636,0.66363,-0.73461,-0.10850,0.09042,-0.22798,-0.10082,0.27147,
1641629352641385216,2.98256,-2.70563,2.25754,0.66624,-0.73000,-0.12562,0.08630,-0.26358,-0.09301,0.17080,
1641629352691385344,2.96907,-2.70919,2.26366,0.66672,-0.72574,-0.14576,0.08684,-0.28548,-0.08966,0.06547,
1641629352741385216,2.95441,-2.71253,2.26425,0.66601,-0.72136,-0.16608,0.09210,-0.30251,-0.07140,-0.05203,
1641629352791385088,2.93884,-2.71483,2.25884,0.66151,-0.72023,-0.18536,0.09653,-0.31539,-0.05534,-0.17197,
1641629352841385216,2.92268,-2.71645,2.24815,0.65334,-0.72108,-0.20566,0.10438,-0.31873,-0.03655,-0.26936,
1641629352891385344,2.90646,-2.71719,2.23311,0.64100,-0.72443,-0.22564,0.11580,-0.31826,-0.02083,-0.33575,
1641629352941389312,2.89023,-2.71737,2.21549,0.62652,-0.72833,-0.24219,0.13547,-0.32577,-0.00442,-0.38327,
1641629352991385344,2.87339,-2.71694,2.19535,0.60976,-0.73279,-0.25660,0.15927,-0.34667,0.00771,-0.43580,
1641629353041385216,2.85533,-2.71666,2.17291,0.58559,-0.73961,-0.27360,0.18763,-0.37863,0.01385,-0.49385,
1641629353091385088,2.83536,-2.71642,2.14781,0.55715,-0.74938,-0.29080,0.20844,-0.41423,0.00926,-0.51094,
1641629353141385216,2.81411,-2.71698,2.12272,0.53097,-0.75711,-0.30526,0.22731,-0.43251,-0.01846,-0.49936,
1641629353191385344,2.79231,-2.71952,2.09898,0.50002,-0.76582,-0.32019,0.24694,-0.43209,-0.08383,-0.45193,
1641629353241385216,2.77096,-2.72526,2.07759,-0.46885,0.76924,0.33894,-0.27125,-0.41553,-0.14486,-0.40368,
1641629353271385088,2.75873,-2.72968,2.06613,-0.45051,0.77000,0.34928,-0.28661,-0.40633,-0.16992,-0.35620,
1641629353321385216,2.73891,-2.73875,2.04991,-0.42957,0.76687,0.36154,-0.31091,-0.39861,-0.21205,-0.29271,
1641629353371385344,2.71971,-2.74993,2.03678,-0.41036,0.76252,0.37430,-0.33175,-0.38238,-0.24958,-0.22681,
1641629353421385216,2.70149,-2.76289,2.02695,-0.39016,0.75557,0.39308,-0.34983,-0.35131,-0.27494,-0.15997,
1641629353471385344,2.68522,-2.77613,2.02148,-0.37373,0.74451,0.41728,-0.36320,-0.30823,-0.25372,-0.04047,
1641629353521385216,2.67151,-2.78763,2.02283,-0.36437,0.73195,0.43814,-0.37352,-0.24634,-0.21021,0.10145,
1641629353571385088,2.66151,-2.79680,2.03070,-0.36665,0.71745,0.45367,-0.38082,-0.16641,-0.15303,0.22393,
1641629353621385216,2.65525,-2.80257,2.04493,-0.37548,0.70416,0.46070,-0.38850,-0.08936,-0.09162,0.34676,
1641629353661385216,2.65342,-2.80498,2.06002,-0.38897,0.69326,0.46014,-0.39543,-0.01911,-0.04984,0.41609,
1641629353711385344,2.65468,-2.80560,2.08247,-0.41265,0.67954,0.45232,-0.40417,0.05072,0.01539,0.48841,
1641629353771385088,2.66043,-2.80188,2.11287,-0.44642,0.66710,0.43101,-0.41221,0.12579,0.07454,0.51854,
1641629353821385216,2.66832,-2.79641,2.13882,-0.47433,0.65902,0.40903,-0.41642,0.17843,0.11115,0.51920,
1641629353871385344,2.67898,-2.78864,2.16401,-0.49963,0.65286,0.38379,-0.42053,0.23506,0.13347,0.48128,
1641629353921385216,2.69240,-2.78032,2.18673,0.51933,-0.64835,-0.35756,0.42671,0.28579,0.14402,0.42189,
1641629353971385344,2.70800,-2.77232,2.20532,0.53489,-0.64474,-0.33455,0.43161,0.32350,0.13085,0.31982,
1641629354021385216,2.72550,-2.76476,2.21890,0.55017,-0.63924,-0.31600,0.43453,0.35970,0.12936,0.22503,
1641629354051385088,2.73682,-2.76012,2.22462,0.55950,-0.63664,-0.30415,0.43490,0.37170,0.12728,0.16114,
1641629354101385216,2.75581,-2.75341,2.23002,0.57557,-0.63565,-0.28227,0.43011,0.37903,0.12876,0.05025,
1641629354151385344,2.77459,-2.74635,2.22960,0.59002,-0.63969,-0.25975,0.41857,0.35840,0.14535,-0.06179,
1641629354201385216,2.79253,-2.73839,2.22412,0.59826,-0.65236,-0.23469,0.40180,0.34762,0.16921,-0.16121,
1641629354251385088,2.81034,-2.72942,2.21352,0.60061,-0.67030,-0.20738,0.38335,0.35190,0.17838,-0.25610,
1641629354301385216,2.82876,-2.72043,2.19900,0.59835,-0.68990,-0.17766,0.36668,0.36864,0.17475,-0.32182,
1641629354351385088,2.84803,-2.71240,2.18158,0.59349,-0.70853,-0.14722,0.35225,0.37463,0.15214,-0.38349,
1641629354401386240,2.86687,-2.70588,2.16168,0.58687,-0.72595,-0.11766,0.33872,0.35453,0.11536,-0.42452,
1641629354441385216,2.88102,-2.70237,2.14476,0.58000,-0.73900,-0.09690,0.32878,0.32576,0.07259,-0.44413,
1641629354491385344,2.89697,-2.69987,2.12304,0.56906,-0.75409,-0.07234,0.31981,0.28921,0.03183,-0.44378,
1641629354541385216,2.91152,-2.69945,2.10213,0.55652,-0.76861,-0.04935,0.31158,0.26499,-0.01283,-0.40837,
1641629354591385088,2.92518,-2.70096,2.08426,0.54772,-0.78036,-0.02441,0.30073,0.24748,-0.04914,-0.32214,
1641629354641385216,2.93820,-2.70451,2.07094,0.54274,-0.78774,-0.00503,0.29133,0.23966,-0.08660,-0.22442,
1641629354691385344,2.95058,-2.70918,2.06293,0.54006,-0.79298,0.00495,0.28197,0.23743,-0.08543,-0.10048,
1641629354741385216,2.96295,-2.71322,2.06134,0.54388,-0.79651,0.01374,0.26378,0.23277,-0.05889,0.02778,
1641629354791385088,2.97517,-2.71596,2.06682,0.54808,-0.80269,0.02157,0.23416,0.23298,-0.04267,0.18324,
1641629354841385216,2.98688,-2.71887,2.07970,0.56062,-0.80392,0.03184,0.19598,0.21817,-0.06598,0.31762,
1641629354891385344,2.99786,-2.72392,2.09842,0.57706,-0.80064,0.03701,0.15687,0.19830,-0.10700,0.41880,
1641629354941385216,3.00767,-2.73049,2.12084,0.59632,-0.79294,0.04216,0.11779,0.17346,-0.13097,0.46500,
1641629354991385344,3.01670,-2.73836,2.14408,0.61575,-0.78257,0.05110,0.07633,0.15559,-0.14302,0.45686,
1641629355041385216,3.02463,-2.74628,2.16604,0.63333,-0.77035,0.06656,0.03204,0.13919,-0.14135,0.40914,
1641629355091385088,3.03174,-2.75470,2.18478,0.64668,-0.75808,0.08403,-0.00761,0.12784,-0.15200,0.33094,
1641629355141385216,3.03912,-2.76359,2.19890,0.65646,-0.74634,0.10227,-0.03971,0.12277,-0.14368,0.23756,
1641629355191385344,3.04602,-2.77136,2.20768,0.66219,-0.73611,0.12239,-0.06830,0.11746,-0.12458,0.12788,
1641629355241385216,3.05262,-2.77866,2.21128,0.66369,-0.72848,0.14179,-0.09343,0.11053,-0.11595,0.02769,
1641629355271385088,3.05632,-2.78286,2.21130,0.66434,-0.72382,0.15295,-0.10655,0.10941,-0.10350,-0.02340,
1641629355321385216,3.06256,-2.78821,2.20830,0.66319,-0.71697,0.17311,-0.12717,0.11634,-0.07948,-0.09283,
1641629355371385344,3.06924,-2.79260,2.20245,0.65929,-0.71291,0.19367,-0.13993,0.12191,-0.05445,-0.14601,
1641629355421385216,3.07584,-2.79537,2.19378,0.65478,-0.71151,0.21274,-0.14060,0.11242,-0.01469,-0.21092,
1641629355471385344,3.08145,-2.79546,2.18172,0.64768,-0.71448,0.22783,-0.13460,0.08967,0.03953,-0.28097,
1641629355521385216,3.08569,-2.79223,2.16683,0.63520,-0.72286,0.23957,-0.12884,0.06242,0.10226,-0.32303,
1641629355571385088,3.08800,-2.78559,2.15087,0.62117,-0.73140,0.25149,-0.12636,0.01492,0.17025,-0.32212,
1641629355621385216,3.08727,-2.77709,2.13610,0.60726,-0.74231,0.25673,-0.11958,-0.05953,0.20398,-0.27614,
1641629355671385344,3.08262,-2.76724,2.12461,0.59630,-0.75453,0.25293,-0.10557,-0.15127,0.23548,-0.19907,
1641629355721385216,3.07282,-2.75630,2.11735,0.58992,-0.76490,0.24167,-0.09229,-0.26178,0.23377,-0.10372,
1641629355761385216,3.06093,-2.74790,2.11498,0.59079,-0.76989,0.22640,-0.08357,-0.34360,0.22765,-0.02721,
1641629355821385216,3.03726,-2.73565,2.11661,0.59829,-0.77480,0.19276,-0.06763,-0.43833,0.20575,0.06884,
1641629355871385344,3.01415,-2.72633,2.12180,0.60889,-0.77580,0.15669,-0.05327,-0.48088,0.19133,0.12828,
1641629355921388032,2.98947,-2.71760,2.12925,0.61933,-0.77519,0.11881,-0.03731,-0.50507,0.17229,0.16092,
1641629355961385216,2.96887,-2.71155,2.13610,0.62683,-0.77391,0.08792,-0.02042,-0.52191,0.14278,0.17122,
1641629356021385216,2.93712,-2.70486,2.14597,0.63536,-0.77104,0.03864,0.01825,-0.52744,0.09423,0.15288,
1641629356051385088,2.92129,-2.70261,2.15035,0.63827,-0.76850,0.01368,0.04271,-0.52279,0.07051,0.12936,
1641629356101385216,2.89544,-2.69992,2.15563,0.64008,-0.76324,-0.02581,0.08426,-0.50867,0.04960,0.08135,
1641629356151385344,2.87037,-2.69798,2.15868,0.64045,-0.75584,-0.05880,0.12279,-0.49417,0.03508,0.03024,
1641629356201385216,2.84586,-2.69672,2.15907,0.63807,-0.74909,-0.08898,0.15430,-0.48749,0.02007,-0.02492,
1641629356251385088,2.82183,-2.69648,2.15706,0.62908,-0.74560,-0.11883,0.18497,-0.47254,0.00037,-0.06775,
1641629356301385216,2.79849,-2.69701,2.15291,0.61599,-0.74290,-0.14914,0.21544,-0.46419,-0.01404,-0.10981,
1641629356351385088,2.77560,-2.69885,2.14667,0.60025,-0.74104,-0.17922,0.24176,-0.44381,-0.04863,-0.15001,
1641629356401385216,2.75413,-2.70237,2.13865,0.58388,-0.73649,-0.21051,0.26898,-0.41404,-0.08122,-0.17990,
1641629356441385216,2.73801,-2.70643,2.13106,0.57130,-0.73071,-0.23527,0.29039,-0.38704,-0.10346,-0.20434,
1641629356491385344,2.71918,-2.71225,2.12027,0.55589,-0.72270,-0.26418,0.31448,-0.36768,-0.11707,-0.23890,
1641629356541385216,2.70089,-2.71882,2.10768,0.54034,-0.71648,-0.29282,0.33008,-0.35783,-0.12679,-0.27697,
1641629356591385088,2.68320,-2.72607,2.09364,0.52550,-0.71154,-0.32009,0.33928,-0.33350,-0.14233,-0.30606,
1641629356641385216,2.66743,-2.73480,2.07868,0.50908,-0.70590,-0.34829,0.34819,-0.28193,-0.16516,-0.30871,
1641629356691385344,2.65434,-2.74442,2.06384,-0.48953,0.69943,0.37458,-0.36172,-0.22192,-0.18850,-0.30369,
1641629356741385216,2.64416,-2.75519,2.04938,-0.47321,0.68906,0.39770,-0.37830,-0.16604,-0.20442,-0.28459,
1641629356791385088,2.63706,-2.76584,2.03595,-0.45584,0.67937,0.41690,-0.39606,-0.11142,-0.20467,-0.25617,
1641629356841385216,2.63243,-2.77598,2.02391,-0.44018,0.67117,0.42919,-0.41422,-0.07562,-0.19419,-0.22567,
1641629356891387136,2.62893,-2.78532,2.01411,-0.42529,0.66769,0.43635,-0.42768,-0.05439,-0.15751,-0.15383,
1641629356941385216,2.62642,-2.79129,2.01029,-0.41815,0.66345,0.43606,-0.44141,-0.04481,-0.07916,0.00359,
1641629356991385344,2.62426,-2.79343,2.01464,-0.41721,0.65942,0.43355,-0.45070,-0.04200,-0.00764,0.17019,
1641629357041385216,2.62306,-2.79235,2.02710,-0.42370,0.65434,0.43199,-0.45353,-0.01031,0.05883,0.32269,
1641629357091385088,2.62385,-2.78829,2.04554,-0.44129,0.64809,0.42757,-0.44993,0.03982,0.09658,0.40403,
1641629357141386240,2.62736,-2.78277,2.06716,-0.46345,0.64547,0.41991,-0.43848,0.10594,0.14073,0.45750,
1641629357191385344,2.63415,-2.77537,2.09001,-0.48474,0.64626,0.40682,-0.42647,0.16828,0.17405,0.44294,
1641629357241385216,2.64393,-2.76662,2.11162,0.50529,-0.64825,-0.38993,0.41522,0.22570,0.19457,0.41066,
1641629357271385088,2.65129,-2.76155,2.12310,0.51664,-0.64935,-0.37901,0.40961,0.24406,0.19271,0.34835,
1641629357321385216,2.66391,-2.75189,2.13816,0.53298,-0.65258,-0.36546,0.39561,0.25068,0.20691,0.26114,
1641629357371385344,2.67716,-2.74160,2.14954,0.54679,-0.65953,-0.34648,0.38209,0.26586,0.21249,0.17819,
1641629357421385216,2.69127,-2.73128,2.15647,0.56132,-0.66817,-0.32338,0.36592,0.28038,0.21300,0.10024,
1641629357471385344,2.70624,-2.72144,2.15944,0.57245,-0.67673,-0.29710,0.35508,0.30353,0.19822,0.00569,
1641629357521385216,2.72184,-2.71207,2.15772,0.57888,-0.68514,-0.27199,0.34857,0.30982,0.19290,-0.07588,
1641629357571385088,2.73781,-2.70307,2.15187,0.57808,-0.69621,-0.24646,0.34695,0.30478,0.18497,-0.16815,
1641629357621385216,2.75308,-2.69411,2.14146,0.57869,-0.70770,-0.21955,0.34070,0.28215,0.18419,-0.25767,
1641629357671385344,2.76765,-2.68544,2.12679,0.57931,-0.72046,-0.19196,0.32939,0.27749,0.17576,-0.33660,
1641629357721385216,2.78263,-2.67724,2.10951,0.57564,-0.73576,-0.16128,0.31826,0.27888,0.16401,-0.38121,
1641629357771385088,2.79782,-2.67008,2.08998,0.57028,-0.75095,-0.12952,0.30671,0.27842,0.13750,-0.41974,
1641629357821385216,2.81309,-2.66458,2.06994,0.56344,-0.76650,-0.09529,0.29316,0.28110,0.09019,-0.40405,
1641629357871385344,2.82817,-2.66166,2.05108,0.55834,-0.77992,-0.06358,0.27556,0.27536,0.03520,-0.36909,
1641629357921385216,2.84329,-2.66152,2.03478,0.55767,-0.79036,-0.03430,0.25131,0.28123,-0.01946,-0.29931,
1641629357971385344,2.85891,-2.66348,2.02248,0.55827,-0.79857,-0.01000,0.22477,0.28721,-0.05098,-0.21579,
1641629358021385216,2.87470,-2.66664,2.01484,0.56097,-0.80432,0.01486,0.19535,0.29685,-0.07158,-0.11357,
1641629358051385088,2.88465,-2.66896,2.01269,0.56020,-0.80822,0.02692,0.17955,0.30211,-0.08122,-0.05956,
1641629358101385216,2.90086,-2.67328,2.01219,0.55922,-0.81329,0.04602,0.15401,0.31651,-0.08281,0.02345,
1641629358151386368,2.91697,-2.67771,2.01517,0.55953,-0.81665,0.06737,0.12438,0.31553,-0.08823,0.08798,
1641629358201385216,2.93295,-2.68286,2.02196,0.56203,-0.81674,0.08958,0.09503,0.31395,-0.10690,0.17106,
1641629358251385088,2.94835,-2.68899,2.03218,0.56824,-0.81246,0.11143,0.06774,0.29528,-0.12454,0.22609,
1641629358301385216,2.96266,-2.69575,2.04478,0.57536,-0.80626,0.13192,0.03868,0.27560,-0.13438,0.26813,
1641629358351385088,2.97597,-2.70269,2.05904,0.58247,-0.79790,0.15505,0.00688,0.25184,-0.13593,0.29954,
1641629358401385216,2.98789,-2.71001,2.07451,0.58790,-0.78824,0.17959,-0.02820,0.20424,-0.13651,0.31984,
1641629358441385216,2.99571,-2.71616,2.08776,0.59211,-0.77947,0.19661,-0.05637,0.15504,-0.14371,0.33886,
1641629358491392256,3.00245,-2.72381,2.10500,0.59982,-0.76604,0.21287,-0.08994,0.09284,-0.13999,0.35542,
1641629358541391104,3.00618,-2.73068,2.12286,0.60939,-0.75115,0.22498,-0.11750,0.03531,-0.11380,0.35849,
1641629358591385088,3.00663,-2.73536,2.14012,0.61788,-0.73794,0.23098,-0.14255,-0.02656,-0.06109,0.33628,
1641629358641385216,3.00376,-2.73706,2.15662,0.62440,-0.72913,0.23043,-0.15937,-0.08460,-0.00902,0.32766,
1641629358691385344,2.99837,-2.73592,2.17301,0.63196,-0.72265,0.22350,-0.16867,-0.13685,0.06002,0.32775,
1641629358741385216,2.99051,-2.73197,2.18903,0.64317,-0.71607,0.21135,-0.17001,-0.17521,0.10626,0.31545,
1641629358791385088,2.98127,-2.72640,2.20494,0.65328,-0.71263,0.19647,-0.16367,-0.20056,0.14356,0.32155,
1641629358841385216,2.97076,-2.71924,2.22112,0.66546,-0.70760,0.18319,-0.15136,-0.22344,0.15390,0.31872,
1641629358891385344,2.95873,-2.71261,2.23685,0.67488,-0.70486,0.16996,-0.13719,-0.26336,0.13176,0.30232,
1641629358941385216,2.94455,-2.70666,2.25172,0.68812,-0.69847,0.15491,-0.12094,-0.29767,0.12643,0.28351,
1641629358991385344,2.92868,-2.70049,2.26442,0.69784,-0.69546,0.13762,-0.10208,-0.34248,0.12279,0.21347,
1641629359041385216,2.91051,-2.69539,2.27338,0.70417,-0.69556,0.11508,-0.08426,-0.38976,0.09414,0.13252,
1641629359091385088,2.89093,-2.69163,2.27802,0.71076,-0.69575,0.08494,-0.05946,-0.40393,0.09082,0.03375,
1641629359141385216,2.87095,-2.68739,2.27800,0.71021,-0.70119,0.05545,-0.02910,-0.40140,0.10361,-0.04456,
1641629359191385344,2.85127,-2.68307,2.27483,0.70355,-0.70996,0.03102,0.00299,-0.39624,0.09909,-0.09879,
1641629359231385344,2.83556,-2.67963,2.27021,0.69577,-0.71746,0.01434,0.03097,-0.39991,0.09549,-0.15647,
1641629359271385088,2.81919,-2.67651,2.26248,0.68875,-0.72306,-0.00410,0.05284,-0.41355,0.09039,-0.23762,
1641629359321385216,2.79826,-2.67326,2.24916,0.68119,-0.72769,-0.02725,0.07555,-0.41092,0.07169,-0.29786,
1641629359371385344,2.77783,-2.67132,2.23314,0.67361,-0.73028,-0.05484,0.09969,-0.38861,0.04387,-0.35432,
1641629359421385216,2.75883,-2.67086,2.21406,0.66203,-0.73406,-0.08338,0.12615,-0.34909,0.02390,-0.41441,
1641629359471385344,2.74192,-2.67035,2.19238,0.64967,-0.73683,-0.11076,0.15081,-0.31101,0.03393,-0.46778,
1641629359521385216,2.72681,-2.66931,2.16769,0.63676,-0.74012,-0.13315,0.17037,-0.27131,0.04395,-0.52298,
1641629359571385088,2.71365,-2.66706,2.14115,0.62370,-0.74392,-0.15031,0.18707,-0.24030,0.07147,-0.55140,
1641629359621385216,2.70141,-2.66359,2.11321,0.60967,-0.75121,-0.16051,0.19551,-0.22453,0.08771,-0.57143,
1641629359671385344,2.68989,-2.65938,2.08507,0.59198,-0.76258,-0.16880,0.19885,-0.22815,0.08587,-0.56162,
1641629359721385216,2.67784,-2.65609,2.05798,0.57048,-0.77505,-0.18334,0.20057,-0.23660,0.04808,-0.51560,
1641629359771385088,2.66579,-2.65558,2.03417,0.54640,-0.78392,-0.20545,0.21146,-0.23334,-0.00974,-0.44210,
1641629359821385216,2.65340,-2.65753,2.01391,0.51984,-0.79049,-0.23249,0.22549,-0.24893,-0.05447,-0.36547,
1641629359871385344,2.64107,-2.66181,1.99825,-0.49707,0.79272,0.25767,-0.24107,-0.24309,-0.11163,-0.25851,
1641629359921385216,2.62927,-2.66848,1.98814,-0.47949,0.78835,0.27951,-0.26546,-0.23366,-0.15144,-0.14760,
1641629359971385344,2.61830,-2.67670,1.98317,-0.46045,0.77956,0.30055,-0.29991,-0.21512,-0.16552,-0.05102,
1641629360021385216,2.60737,-2.68495,1.98272,-0.44389,0.76825,0.31862,-0.33352,-0.22073,-0.14703,0.03151,
1641629360051385088,2.60052,-2.68994,1.98442,-0.43454,0.76200,0.32779,-0.35084,-0.21493,-0.13824,0.08057,
1641629360101385216,2.59012,-2.69758,1.99040,-0.42298,0.74999,0.34198,-0.37636,-0.18806,-0.13081,0.16270,
1641629360151385344,2.58202,-2.70521,2.00003,-0.41658,0.73509,0.35769,-0.39770,-0.13466,-0.12720,0.23747,
1641629360201385216,2.57682,-2.71320,2.01339,-0.41645,0.71712,0.37344,-0.41576,-0.08305,-0.10795,0.31462,
1641629360251385088,2.57410,-2.71901,2.03070,-0.42420,0.69770,0.38534,-0.42987,-0.03120,-0.07288,0.38221,
1641629360301385216,2.57389,-2.72322,2.05060,-0.43890,0.67886,0.39367,-0.43764,0.01973,-0.04209,0.41887,
1641629360351385088,2.57632,-2.72604,2.07210,-0.45449,0.66096,0.40258,-0.44103,0.07295,0.00124,0.45044,
1641629360401385216,2.58096,-2.72607,2.09518,-0.47039,0.64668,0.40623,-0.44217,0.11807,0.04398,0.46517,
1641629360441385216,2.58642,-2.72484,2.11358,-0.48453,0.63767,0.40600,-0.44018,0.16233,0.07246,0.45139,
